srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,32491,3,4.500000,1,2.300000,0.0516,5.180000,6,199.000000,0,7082,1,0,1,0,1,0,NULL,4.45,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,33805,3,3.500000,1,3.140000,0.1393,4.890000,13,119.000000,1,7082,1,0,1,0,1,0,NULL,3.83,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,35397,3,4.500000,1,1.390000,0.1,4.820000,12,119.000000,1,7082,1,0,1,0,1,0,NULL,5.07,0,NULL,NULL,NULL,0,0,NULL,1,0,25,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,39137,2,3.500000,1,1.610000,0.0813,4.550000,14,80.000000,0,7082,1,0,1,0,1,0,NULL,4.85,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,41497,3,4.500000,1,1.790000,0.0432,5.100000,1,189.000000,0,7082,1,0,1,0,1,0,NULL,1.64,0,NULL,NULL,NULL,0,0,NULL,1,0,5,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,54403,2,3.500000,1,0.000000,NULL,4.440000,22,66.000000,0,7082,1,0,1,0,1,0,NULL,8.77,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,58176,0,0.000000,0,1.790000,NULL,4.710000,25,150.000000,0,7082,1,0,1,0,1,0,NULL,0.54,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,63511,3,4.500000,1,1.390000,NULL,5.360000,21,209.000000,0,7082,1,0,1,0,1,0,NULL,1.49,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,66444,4,4.500000,1,1.390000,NULL,5.340000,18,239.000000,0,7082,1,0,1,0,1,0,NULL,1.41,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,67150,4,4.500000,1,2.890000,0.2295,5.390000,4,259.000000,0,7082,1,0,1,0,1,0,NULL,4.34,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,73738,3,4.500000,1,1.390000,0.0883,5.140000,3,189.000000,0,7082,1,0,1,0,1,0,NULL,4.8,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,83293,3,4.500000,1,2.940000,0.0731,5.120000,2,239.000000,0,7082,1,0,1,0,1,0,NULL,4.05,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,90151,5,4.500000,0,2.560000,0.1592,5.700000,7,259.000000,0,7082,1,0,1,0,1,0,NULL,4.52,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,119302,3,3.500000,1,1.950000,NULL,4.760000,24,93.000000,0,7082,1,0,1,0,1,0,NULL,1.16,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,125655,3,4.000000,1,3.000000,0.2427,4.970000,9,149.000000,0,7082,1,0,1,0,1,0,NULL,4.26,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,134607,3,4.500000,1,1.790000,0.0434,4.990000,8,189.000000,0,7082,1,0,1,0,1,0,NULL,1.61,0,NULL,NULL,NULL,-1,0,5,0,0,NULL,NULL,NULL,NULL,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,6492,2,4.000000,1,2.300000,NULL,3.910000,36,47.000000,0,12610,1,39,2,0,1,1,NULL,284.56,1,NULL,NULL,NULL,1,0,12,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,12,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,8946,3,4.500000,1,1.950000,NULL,5.170000,19,84.000000,0,12610,1,39,2,0,1,1,NULL,288.12,1,NULL,NULL,NULL,0,1,NULL,0,0,NULL,NULL,NULL,NULL,1,0,20,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,9952,2,3.000000,1,1.610000,NULL,4.100000,14,50.000000,0,12610,1,39,2,0,1,1,NULL,275.55,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,19470,2,3.500000,1,1.390000,NULL,4.370000,9,60.000000,0,12610,1,39,2,0,1,1,NULL,275.42,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,20499,2,3.500000,1,2.200000,NULL,4.110000,31,45.000000,0,12610,1,39,2,0,1,1,NULL,284.67,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,24526,3,4.000000,1,0.690000,0.1099,4.940000,2,119.000000,0,12610,1,39,2,0,1,1,NULL,278.73,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,26421,3,5.000000,1,2.080000,NULL,5.070000,25,89.000000,0,12610,1,39,2,0,1,1,NULL,287.79,1,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,27675,3,4.500000,1,1.100000,0.1626,4.700000,7,85.000000,0,12610,1,39,2,0,1,1,NULL,279.74,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,28364,3,4.500000,1,1.610000,0.2046,4.730000,3,79.000000,0,12610,1,39,2,0,1,1,NULL,280.57,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,33980,3,5.000000,1,1.100000,NULL,5.030000,13,98.000000,0,12610,1,39,2,0,1,1,NULL,283.87,1,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,35021,3,4.000000,1,2.080000,NULL,4.990000,26,153.000000,0,12610,1,39,2,0,1,1,NULL,287.83,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,38443,3,4.000000,1,2.400000,NULL,4.580000,18,60.000000,0,12610,1,39,2,0,1,1,NULL,284.42,1,NULL,NULL,NULL,-1,0,10,-1,1,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,47116,3,4.500000,1,2.080000,NULL,4.950000,22,84.000000,0,12610,1,39,2,0,1,1,NULL,287.82,1,NULL,NULL,NULL,0,0,11,0,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,11,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,59898,3,0.000000,1,2.080000,NULL,4.840000,32,76.000000,0,12610,1,39,2,0,1,1,NULL,288.1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,63095,2,3.500000,1,1.610000,NULL,4.920000,33,65.000000,0,12610,1,39,2,0,1,1,NULL,287.66,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,69993,2,2.500000,1,2.200000,NULL,4.220000,27,34.000000,0,12610,1,39,2,0,1,1,NULL,284.47,1,NULL,NULL,NULL,0,-1,NULL,0,-1,NULL,NULL,NULL,NULL,1,-1,17,NULL,NULL,NULL,NULL,NULL,NULL,0,-1,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,73511,3,5.000000,1,0.000000,NULL,4.910000,29,75.000000,0,12610,1,39,2,0,1,1,NULL,287.02,1,NULL,NULL,NULL,0,1,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,74499,3,4.500000,1,0.690000,0.1555,4.680000,8,74.000000,0,12610,1,39,2,0,1,1,NULL,279.07,1,NULL,NULL,NULL,NULL,NULL,NULL,1,0,20,NULL,NULL,NULL,1,0,20,NULL,NULL,NULL,NULL,NULL,NULL,1,0,20,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,75743,3,4.500000,1,0.000000,NULL,4.880000,24,93.000000,0,12610,1,39,2,0,1,1,NULL,276.98,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,78768,3,5.000000,1,2.080000,NULL,4.950000,12,93.000000,0,12610,1,39,2,0,1,1,NULL,287.89,1,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9,NULL,NULL,NULL,-1,0,9,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,80764,2,3.500000,1,1.790000,NULL,3.870000,21,60.000000,0,12610,1,39,2,0,1,1,NULL,283.89,1,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,83769,4,4.500000,1,2.080000,NULL,5.240000,37,123.000000,0,12610,1,39,2,0,1,1,NULL,288.09,1,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,7,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,85264,2,3.000000,1,1.950000,NULL,4.310000,30,70.000000,0,12610,1,39,2,0,1,1,NULL,285.8,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,86294,2,3.000000,1,2.200000,NULL,4.010000,28,51.000000,0,12610,1,39,2,0,1,1,NULL,284.72,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,93949,3,4.000000,0,1.610000,NULL,4.640000,35,74.000000,0,12610,1,39,2,0,1,1,NULL,287.04,1,NULL,NULL,NULL,0,0,3,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,95615,3,4.500000,0,1.390000,0.0702,4.640000,6,80.000000,0,12610,1,39,2,0,1,1,NULL,280.76,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,100969,4,4.500000,0,1.390000,NULL,4.980000,16,89.000000,1,12610,1,39,2,0,1,1,NULL,287.77,1,NULL,NULL,NULL,1,0,25,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,25,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,102705,3,5.000000,1,1.390000,0.2323,4.860000,4,87.000000,0,12610,1,39,2,0,1,1,NULL,280.41,1,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL,NULL,NULL,1,0,9,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,114096,3,4.000000,1,1.610000,NULL,4.980000,34,62.000000,0,12610,1,39,2,0,1,1,NULL,288.2,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,107,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,122888,3,4.500000,1,1.100000,0.2605,4.890000,1,71.000000,0,12610,1,39,2,0,1,1,NULL,281.08,1,NULL,NULL,NULL,0,1,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,124104,3,4.000000,1,1.100000,NULL,4.640000,10,85.000000,0,12610,1,39,2,0,1,1,NULL,275.81,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,134563,3,4.000000,1,2.200000,NULL,4.730000,20,73.000000,0,12610,1,39,2,0,1,1,NULL,284.5,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
11,2013-02-25 08:39:33,5,219,NULL,NULL,219,136184,3,4.000000,0,2.200000,NULL,4.590000,15,81.000000,0,12610,1,39,2,0,1,1,NULL,284.78,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,7814,3,3.500000,0,0.000000,0.0476,4.460000,25,43.000000,1,26648,2,21,3,0,1,1,NULL,9270.55,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,10881,3,3.000000,0,3.140000,NULL,4.460000,28,44.000000,0,26648,2,21,3,0,1,1,NULL,9285.88,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,12510,4,0.000000,0,1.100000,NULL,4.410000,24,51.000000,0,26648,2,21,3,0,1,1,NULL,9288.15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,17122,4,3.500000,0,2.640000,NULL,4.220000,13,53.000000,0,26648,2,21,3,0,1,1,NULL,9278.6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,18012,5,4.500000,0,3.220000,0.1909,5.660000,18,221.000000,0,26648,2,21,3,0,1,1,NULL,9286.02,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,29081,3,0.000000,0,3.300000,NULL,4.410000,3,37.000000,0,26648,2,21,3,0,1,1,NULL,9286.32,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,43250,3,0.000000,1,3.300000,NULL,4.460000,14,40.000000,0,26648,2,21,3,0,1,1,NULL,9286.38,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,45722,3,4.000000,0,3.260000,NULL,4.460000,4,29.000000,1,26648,2,21,3,0,1,1,NULL,9286.44,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,47902,3,3.500000,0,3.260000,NULL,4.460000,22,49.000000,0,26648,2,21,3,0,1,1,NULL,9286.15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,55331,5,4.500000,0,2.300000,NULL,5.620000,15,138.000000,1,26648,2,21,3,0,1,1,NULL,9288.85,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,59368,3,2.000000,0,3.180000,NULL,4.460000,26,35.000000,0,26648,2,21,3,0,1,1,NULL,9286.5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,73964,3,2.000000,0,3.090000,0.1419,4.580000,32,29.000000,1,26648,2,21,3,0,1,1,NULL,9285.73,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,82017,4,3.500000,0,2.640000,NULL,4.220000,19,93.000000,0,26648,2,21,3,0,1,1,NULL,9278.98,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,83229,5,4.500000,1,2.640000,0.1429,4.120000,7,147.000000,1,26648,2,21,3,0,1,1,NULL,9278.98,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,84441,3,4.000000,0,2.640000,0.0476,3.750000,9,41.000000,1,26648,2,21,3,0,1,1,NULL,9278.89,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,89698,3,4.000000,0,2.710000,NULL,4.460000,6,74.000000,0,26648,2,21,3,0,1,1,NULL,9287.12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,92506,3,3.000000,0,3.140000,NULL,4.460000,29,35.000000,0,26648,2,21,3,0,1,1,NULL,9286.65,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,93021,4,4.000000,1,2.640000,NULL,4.220000,8,66.000000,1,26648,2,21,3,0,1,1,NULL,9279.04,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,97754,3,3.000000,0,3.260000,NULL,4.460000,2,32.000000,1,26648,2,21,3,0,1,1,NULL,9286.45,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,105912,3,3.000000,0,2.640000,NULL,3.750000,30,36.000000,1,26648,2,21,3,0,1,1,NULL,9278.72,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,108971,4,0.000000,0,0.690000,NULL,4.220000,27,52.000000,0,26648,2,21,3,0,1,1,NULL,9277.19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,111957,4,4.500000,0,2.400000,NULL,4.410000,10,87.000000,0,26648,2,21,3,0,1,1,NULL,9288.96,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,113997,3,3.500000,1,2.890000,0.4855,4.400000,21,58.000000,1,26648,2,21,3,0,1,1,NULL,9285.47,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
12,2013-03-15 14:55:16,5,219,NULL,NULL,158,114662,4,4.000000,0,2.710000,NULL,4.220000,12,50.000000,1,26648,2,21,3,0,1,1,NULL,9278.91,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
